"accuratePass" "lostCorners" "goalsConceded" "saves" "penaltyFaced" "goalKicks" "totalPass" "gameStarted" "totalTackle" "penGoalsConceded" "minsPlayed" "totalClearance" "formationPlace" "fecha" "idequipo" "equipo" "idjugador" "position" "blockedScoringAtt" "totalScoringAtt" "totalThrows" "totalSubOff" "shotOffTarget" "wonCorners" "cornerTaken" "penaltyConceded" "yellowCard" "ontargetScoringAtt" "fouls" "wonTackle" "wasFouled" "goals" "totalSubOn" "stats[2, ]" "totalOffside" "local" "id_partido" "penaltyWon" "goalAssist" "cleanSheet" "ownGoals" "penaltySave" "secondYellow" "redCard"
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-16Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "6h41rdmhfs08723t23zgi5vjd" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-16Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "ah7rqmwf12jy914sapkcg91pl" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-16Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "f0cwpq45aa7b5de10j9skw44p" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-16Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "bu6otdhlxkznbdm7v6gq1gq21" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA "1" NA "0" "2018-08-16Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "6h7xyl2ovquoc1wbb1jbvypk9" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "1" NA NA TRUE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
"5" NA "2" "2" NA "4" "16" "1" NA NA "90" NA "1" "2018-08-16Z" "2dqwkyfq1eqt44m3ag6cggbwp" "Nigeria U20" "2f1e295qn6s9l5d6v1degrizt" "Goalkeeper" NA NA NA NA NA NA NA NA "1" NA "1" NA NA NA NA NA NA FALSE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
"8" NA "2" NA NA NA "13" "1" "3" NA "90" NA "3" "2018-08-16Z" "2dqwkyfq1eqt44m3ag6cggbwp" "Nigeria U20" "25k03kv4e70se39rbe728gct1" "Defender" NA NA "17" NA NA NA NA NA NA NA NA "3" "1" NA NA NA NA FALSE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
"10" NA "2" NA NA NA "16" "1" NA NA "90" "5" "6" "2018-08-16Z" "2dqwkyfq1eqt44m3ag6cggbwp" "Nigeria U20" "3bywqcd9fqjfps6mlwfq004x5" "Defender" NA "2" NA NA "1" NA NA NA "1" "1" "1" NA "2" NA NA NA NA FALSE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
"12" NA "2" NA NA "1" "18" "1" "2" NA "90" "2" "5" "2018-08-16Z" "2dqwkyfq1eqt44m3ag6cggbwp" "Nigeria U20" "245dfx19rpts5ohwk0anncqmt" "Defender" NA NA NA NA NA NA NA NA NA NA NA "2" NA NA NA NA NA FALSE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
"10" NA "2" NA NA NA "28" "1" "1" NA "90" "3" "2" "2018-08-16Z" "2dqwkyfq1eqt44m3ag6cggbwp" "Nigeria U20" "potuib9et314bork6fmqm7e1" "Defender" NA NA "14" NA NA NA NA NA NA NA "1" NA NA NA NA NA NA FALSE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
"10" "1" "2" NA NA NA "19" "1" "1" NA "90" "2" "4" "2018-08-16Z" "2dqwkyfq1eqt44m3ag6cggbwp" "Nigeria U20" "aeeamlv72croh8m4rykohgoh5" "Defensive Midfielder" NA NA NA NA NA NA NA NA NA NA NA "1" "1" NA NA NA NA FALSE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
"8" NA "2" NA NA NA "14" "1" "5" NA "90" NA "8" "2018-08-16Z" "2dqwkyfq1eqt44m3ag6cggbwp" "Nigeria U20" "7s1bst93mbht00rdo4i0tmxnt" "Defensive Midfielder" NA "1" NA NA NA NA "1" NA "1" "1" "2" "4" "2" "1" NA NA "1" FALSE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
"7" NA "2" NA NA NA "13" "1" "1" NA "49" "1" "11" "2018-08-16Z" "2dqwkyfq1eqt44m3ag6cggbwp" "Nigeria U20" "yay5mq8trvoxv9mwm4mqzn8q" "Attacking Midfielder" NA NA NA "1" NA NA NA NA NA NA NA "1" NA NA NA NA NA FALSE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
"17" NA "2" NA NA NA "25" "1" "2" NA "90" "3" "10" "2018-08-16Z" "2dqwkyfq1eqt44m3ag6cggbwp" "Nigeria U20" "2s7eog6tobpc3xtfmohwtxe22" "Attacking Midfielder" NA "1" "1" NA "1" NA NA NA NA NA "1" "2" "1" NA NA NA NA FALSE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
"8" NA "2" NA NA NA "18" "1" "3" NA "49" NA "7" "2018-08-16Z" "2dqwkyfq1eqt44m3ag6cggbwp" "Nigeria U20" "8pobod2ai96caj1aspgafwzfu" "Attacking Midfielder" NA NA NA "1" NA NA NA NA NA NA NA "2" NA NA NA NA NA FALSE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
"12" NA "2" NA NA NA "19" "1" "1" NA "90" NA "9" "2018-08-16Z" "2dqwkyfq1eqt44m3ag6cggbwp" "Nigeria U20" "263vizqqfp8zwwws0exdrl3o5" "Striker" NA "2" NA NA "1" "1" NA NA "1" "1" "3" NA "3" NA NA NA "2" FALSE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-16Z" "2dqwkyfq1eqt44m3ag6cggbwp" "Nigeria U20" "27k2vdjorejp8ce4zt29lr04q" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
"9" NA NA NA NA NA "15" NA "1" NA "41" NA "0" "2018-08-16Z" "2dqwkyfq1eqt44m3ag6cggbwp" "Nigeria U20" "d0ztp4klpe21livvoq8puoui2" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "1" "1" NA "1" NA "1" FALSE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-16Z" "2dqwkyfq1eqt44m3ag6cggbwp" "Nigeria U20" "b8ng8rj1rxj5rznqu6kfjh84q" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
"5" NA NA NA NA NA "7" NA "1" NA "41" NA "0" "2018-08-16Z" "2dqwkyfq1eqt44m3ag6cggbwp" "Nigeria U20" "6keasay9wvsyitwnp7zkywx9m" "Substitute" NA "1" NA NA "1" NA NA NA NA NA NA "1" "1" NA "1" NA "1" FALSE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-16Z" "2dqwkyfq1eqt44m3ag6cggbwp" "Nigeria U20" "35ir0duxrd9uqddvqrknd7yay" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-16Z" "2dqwkyfq1eqt44m3ag6cggbwp" "Nigeria U20" "ahcr0kw3pcpz8k3bykmu23zl5" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-16Z" "2dqwkyfq1eqt44m3ag6cggbwp" "Nigeria U20" "27lcro3r06g5jtoduumtljzrp" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-16Z" "2dqwkyfq1eqt44m3ag6cggbwp" "Nigeria U20" "5mryrn1308ra0af3igb63a7s9" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-16Z" "2dqwkyfq1eqt44m3ag6cggbwp" "Nigeria U20" "141p4jhtjog2f43v8f2sfzkoa" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "5eynvqp9ifcdqpwqwx6un8sq2" NA NA NA NA NA NA NA
"16" "1" "2" "5" NA "16" "34" "1" NA NA "90" "1" "1" "2018-08-13Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "7yd1zxbm6jnvxhmk1v2xyh9m1" "Goalkeeper" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA TRUE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"35" "1" "2" NA NA NA "44" "1" "1" NA "90" "1" "3" "2018-08-13Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "24dpnyyhqgnve5zzget4gz1zp" "Defender" NA NA "10" NA NA NA "1" NA NA NA "1" "1" NA NA NA NA NA TRUE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"34" NA "2" NA NA NA "40" "1" NA NA "90" "6" "6" "2018-08-13Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "470uu9issmbdfyhxjq75gdbs9" "Defender" NA "1" NA NA NA NA NA NA NA "1" NA NA "1" NA NA NA NA TRUE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"27" NA "2" NA NA NA "34" "1" "3" NA "90" "6" "5" "2018-08-13Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "2me13zmgmf0r0wtsjmxid1zvt" "Defender" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA TRUE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"18" NA "2" NA NA NA "33" "1" "3" NA "90" "2" "2" "2018-08-13Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "cp37td3qaw8oyf3mznoh45o15" "Defender" NA NA "16" NA NA NA NA NA NA NA "2" "3" "1" NA NA NA NA TRUE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"31" "1" "2" NA NA NA "41" "1" "5" NA "90" NA "8" "2018-08-13Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "22zrashyijuh9pnjovqpyl8lx" "Midfielder" NA "7" NA NA "4" NA NA NA NA "3" NA "4" "2" "1" NA NA NA TRUE "axf3p3epvren82oajpkd8xb3e" NA "1" NA NA NA NA NA
"37" NA "2" NA NA NA "52" "1" "8" NA "90" "3" "4" "2018-08-13Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "1loi315glota15qd57q6e0xrd" "Midfielder" NA "1" NA NA "1" NA NA NA NA NA "2" "5" "1" NA NA NA NA TRUE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"46" NA "2" NA NA NA "59" "1" "5" NA "90" "5" "7" "2018-08-13Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "5ovqn6llocczhae9n1kzj5nf9" "Midfielder" NA NA NA NA NA NA "1" NA "1" NA "2" "2" "2" NA NA NA NA TRUE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"15" NA NA NA NA NA "23" "1" NA NA "74" NA "11" "2018-08-13Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "1tusdkqm6v4khzekbrp2jfnqh" "Striker" "1" "2" NA "1" "1" NA NA NA NA NA NA NA NA NA NA NA "1" TRUE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"19" NA "2" NA NA NA "23" "1" "1" NA "88" NA "9" "2018-08-13Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "aib5wgtlgl48jaezcguoxkmp5" "Striker" NA "2" NA "1" NA "1" NA NA NA "2" NA NA NA NA NA NA "1" TRUE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"17" NA NA NA NA NA "24" "1" "1" NA "60" NA "10" "2018-08-13Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "440p9vyf2bnhoivrea2biq9k9" "Striker" NA "1" NA "1" NA NA NA NA NA "1" NA NA "1" "1" NA NA "1" TRUE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"1" NA "2" NA NA NA "4" NA "2" NA "16" NA "0" "2018-08-13Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "5jaakf8jzf5ibmg4evpfcbjs9" "Substitute" NA "2" NA NA "1" NA NA NA NA "1" NA NA NA NA "1" NA NA TRUE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-13Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "1z29kbiufzx7u32mh1fvy1rs9" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-13Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "5nad4qgy5hlwfsm64mhkwadw5" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-13Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "8jok7wopda70yus7gj5qwi1nt" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-13Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "6h41rdmhfs08723t23zgi5vjd" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA "2" NA "0" "2018-08-13Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "ah7rqmwf12jy914sapkcg91pl" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "1" NA NA TRUE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"3" NA "2" NA NA NA "9" NA "1" NA "30" NA "0" "2018-08-13Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "f0cwpq45aa7b5de10j9skw44p" "Substitute" NA NA NA NA NA "1" NA NA NA NA NA NA NA NA "1" NA NA TRUE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-13Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "bu6otdhlxkznbdm7v6gq1gq21" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-13Z" "drwjrfh464v4klv71eflmnugg" "Spain U20" "6h7xyl2ovquoc1wbb1jbvypk9" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"10" "1" "2" "5" NA "9" "30" "1" NA NA "90" NA "1" "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "46r9yf1huh29ri0sbx0yum6ll" "Goalkeeper" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"23" NA "2" NA NA NA "31" "1" "3" NA "73" "1" "3" "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "736jvvtkgwc3g1vooviaod33d" "Defender" NA NA "10" "1" NA NA NA NA NA NA NA "3" NA NA NA NA NA FALSE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"23" NA "2" NA NA NA "30" "1" "1" NA "90" "3" "6" "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "6x0oj293r0sv99i071v8owpgp" "Defender" NA NA "3" NA NA NA NA NA NA NA NA "1" NA NA NA NA NA FALSE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"22" NA "2" NA NA NA "33" "1" NA NA "90" "5" "5" "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "74uudh34v23m2z9gy5tdppxey" "Defender" NA NA NA NA NA NA NA NA NA NA "1" NA NA NA NA NA NA FALSE "axf3p3epvren82oajpkd8xb3e" NA "1" NA NA NA NA NA
"12" "1" "2" NA NA NA "25" "1" "5" NA "90" "1" "2" "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "9by1d4orgqze7m8nldkrnwwrt" "Defender" NA NA "16" NA NA NA NA NA NA NA NA "4" NA NA NA NA NA FALSE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"9" NA "2" NA NA NA "17" "1" "1" NA "90" NA "8" "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "asfd5wkedz1u29xt37r6or4rt" "Midfielder" "1" "3" "1" NA "1" NA NA NA NA "1" "2" "1" "2" "1" NA NA NA FALSE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"15" NA "2" NA NA NA "23" "1" "1" NA "59" "1" "4" "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "1zjvb0kej2m1kp1sl0hw8tmuh" "Midfielder" NA NA "1" "1" NA NA NA NA NA NA "1" "1" NA NA NA NA NA FALSE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"25" NA "2" NA NA NA "28" "1" "1" NA "90" "1" "7" "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "77agy8f4m7ybib2cssdfsltuy" "Midfielder" NA "3" NA NA "1" "1" "1" NA NA "2" NA "1" "1" NA NA NA NA FALSE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"14" NA "2" NA NA NA "19" "1" "1" NA "90" NA "11" "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "5npyp9koktwl8ir19l2g61nca" "Striker" NA "2" "4" NA "2" NA NA NA NA NA "2" NA "2" NA NA NA NA FALSE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"8" NA "2" NA NA NA "10" "1" NA NA "90" NA "9" "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "f05vaz2h7sxozmvi641cf7qi1" "Striker" NA "6" "2" NA "3" NA NA NA NA "3" NA NA NA "1" NA NA NA FALSE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"3" NA "2" NA NA NA "5" "1" NA NA "45" NA "10" "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "cwerr3zz6pqzzzqso9dx69fjd" "Striker" NA NA "2" "1" NA NA "1" NA NA NA NA NA NA NA NA NA NA FALSE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "lg9muzm3sbiijicsik53m3je" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "n70i0c7uk1qxianxoiotqmeh" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"3" NA NA NA NA NA "5" NA NA NA "17" NA "0" "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "cnxanwub8nm1jokerrs83mk4q" "Substitute" NA NA NA NA NA NA NA NA NA NA "1" NA NA NA "1" NA NA FALSE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"1" NA NA NA NA NA "4" NA NA NA "45" NA "0" "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "e0dda8rti71tczv0pwjffhc2y" "Substitute" NA NA "1" NA NA "2" NA NA NA NA NA NA "2" NA "1" NA NA FALSE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "vaw0swh9q18mglmk683bauzu" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "27dktxivmcqmi1lkz1vs49qi2" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "9egpxgjpxaa3dkgkzy8brq1re" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"6" NA NA NA NA NA "8" NA NA NA "31" NA "0" "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "54ieoaegysojsey2jmqtr9ucp" "Substitute" NA "2" NA NA "1" NA NA NA NA "1" "1" NA NA NA "1" NA NA FALSE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "1115fgmv9xa3nwx3bu19jr9pl" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA "2018-08-13Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "e0gmts9bxn8goqm3bz4835016" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "axf3p3epvren82oajpkd8xb3e" NA NA NA NA NA NA NA
"49" NA "1" "3" NA "6" "59" "1" NA NA "90" "1" "1" "2018-08-06Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "46r9yf1huh29ri0sbx0yum6ll" "Goalkeeper" NA NA NA NA NA NA NA NA NA NA NA NA "1" NA NA NA NA TRUE "ax6c6ppoomxobms64f9meodwq" NA NA NA NA NA NA NA
"24" NA "1" NA NA NA "42" "1" NA NA "84" "1" "3" "2018-08-06Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "736jvvtkgwc3g1vooviaod33d" "Defender" NA NA "15" "1" NA "1" NA NA NA NA NA NA NA NA NA NA NA TRUE "ax6c6ppoomxobms64f9meodwq" NA NA NA NA NA NA NA
"59" "2" "1" NA NA NA "64" "1" "1" NA "90" "6" "6" "2018-08-06Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "6x0oj293r0sv99i071v8owpgp" "Defender" NA NA NA NA NA NA "1" NA NA NA NA NA NA NA NA NA NA TRUE "ax6c6ppoomxobms64f9meodwq" NA NA NA NA NA NA NA
"62" NA "1" NA NA NA "77" "1" "1" NA "90" "5" "5" "2018-08-06Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "74uudh34v23m2z9gy5tdppxey" "Defender" NA NA NA NA NA NA NA NA NA NA "1" "1" "1" NA NA NA NA TRUE "ax6c6ppoomxobms64f9meodwq" NA NA NA NA NA NA NA
"37" NA "1" NA NA NA "46" "1" "2" NA "90" "1" "2" "2018-08-06Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "9by1d4orgqze7m8nldkrnwwrt" "Defender" NA NA "19" NA NA NA NA NA NA NA NA NA "2" NA NA NA NA TRUE "ax6c6ppoomxobms64f9meodwq" NA NA NA NA NA NA NA
"36" NA "1" NA NA NA "45" "1" "2" NA "90" NA "8" "2018-08-06Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "77agy8f4m7ybib2cssdfsltuy" "Midfielder" NA NA NA NA NA NA "1" NA NA NA NA "2" "2" NA NA NA NA TRUE "ax6c6ppoomxobms64f9meodwq" NA NA NA NA NA NA NA
"31" "1" "1" NA NA NA "43" "1" "4" NA "90" "1" "4" "2018-08-06Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "1zjvb0kej2m1kp1sl0hw8tmuh" "Midfielder" "1" "3" "1" NA "1" NA NA NA NA "1" "3" "2" "1" NA NA NA NA TRUE "ax6c6ppoomxobms64f9meodwq" NA NA NA NA NA NA NA
"13" NA NA NA NA NA "24" "1" "2" NA "73" NA "7" "2018-08-06Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "asfd5wkedz1u29xt37r6or4rt" "Midfielder" NA "1" NA "1" "1" NA NA NA "1" NA "1" "1" "1" NA NA NA NA TRUE "ax6c6ppoomxobms64f9meodwq" NA NA NA NA NA NA NA
"10" NA "1" NA NA NA "15" "1" "1" NA "90" NA "11" "2018-08-06Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "5npyp9koktwl8ir19l2g61nca" "Striker" NA "2" "4" NA "1" "1" NA NA NA "1" NA "1" "2" NA NA NA "2" TRUE "ax6c6ppoomxobms64f9meodwq" NA NA NA NA NA NA NA
"20" NA "1" NA NA NA "23" "1" NA NA "90" NA "9" "2018-08-06Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "f05vaz2h7sxozmvi641cf7qi1" "Striker" NA "2" "1" NA "1" NA NA NA NA "1" NA NA "1" NA NA NA NA TRUE "ax6c6ppoomxobms64f9meodwq" NA NA NA NA NA NA NA
"15" NA NA NA NA NA "17" "1" "1" NA "64" NA "10" "2018-08-06Z" "ec3tww97m7qojokgz53yr44em" "United States U20" "cwerr3zz6pqzzzqso9dx69fjd" "Striker" NA NA "1" "1" NA "1" "2" NA NA NA "1" "1" "1" NA NA NA NA TRUE "ax6c6ppoomxobms64f9meodwq" NA NA NA NA NA NA NA
