"accuratePass" "goalsConceded" "saves" "goalKicks" "totalPass" "gameStarted" "minsPlayed" "totalClearance" "formationPlace" "fecha" "idequipo" "equipo" "idjugador" "position" "wonTackle" "lostCorners" "totalScoringAtt" "totalThrows" "totalTackle" "shotOffTarget" "fouls" "wasFouled" "ontargetScoringAtt" "goals" "totalSubOff" "wonCorners" "yellowCard" "cornerTaken" "totalSubOn" "stats[2, ]" "local" "id_partido" "blockedScoringAtt" "totalOffside" "goalAssist" "cleanSheet" "ownGoals" "redCard" "penaltyFaced" "penGoalsConceded" "penaltyConceded" "penaltyWon" "penaltySave" "secondYellow"
NA NA NA NA NA NA NA NA NA "2017-10-09Z" "9yf93a0fp1mc0ximh00rpypo5" "Mali U17" "af71ypcle48d0ykj5t2o7hg16" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" FALSE "43ktrl0o2kb1zoh4j2yd1xp4a" NA NA NA NA NA NA NA NA NA NA NA NA
"9" NA NA NA "11" NA "7" NA "0" "2017-10-09Z" "9yf93a0fp1mc0ximh00rpypo5" "Mali U17" "19m0uqmf1otcekssb7tbrl1m2" "Substitute" "1" NA "1" NA "1" NA "1" NA "1" NA NA NA NA NA "1" NA FALSE "43ktrl0o2kb1zoh4j2yd1xp4a" NA NA "1" NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-09Z" "9yf93a0fp1mc0ximh00rpypo5" "Mali U17" "qu6lyzle6s9leedy0pfuhlre" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" FALSE "43ktrl0o2kb1zoh4j2yd1xp4a" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-09Z" "9yf93a0fp1mc0ximh00rpypo5" "Mali U17" "tgoryz5bflf6c6p70yya8yga" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" FALSE "43ktrl0o2kb1zoh4j2yd1xp4a" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-09Z" "9yf93a0fp1mc0ximh00rpypo5" "Mali U17" "e4brbiltq2kec4ti0lotpzuju" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" FALSE "43ktrl0o2kb1zoh4j2yd1xp4a" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-09Z" "9yf93a0fp1mc0ximh00rpypo5" "Mali U17" "88fx4c7jso6mi3a3dmi4zk6sq" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" FALSE "43ktrl0o2kb1zoh4j2yd1xp4a" NA NA NA NA NA NA NA NA NA NA NA NA
"3" NA NA NA "4" NA "9" NA "0" "2017-10-09Z" "9yf93a0fp1mc0ximh00rpypo5" "Mali U17" "6e80j0k5v4d5k0bgmirwjqlii" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "1" NA FALSE "43ktrl0o2kb1zoh4j2yd1xp4a" NA "2" NA NA NA NA NA NA NA NA NA NA
"6" NA NA NA "6" NA "14" NA "0" "2017-10-09Z" "9yf93a0fp1mc0ximh00rpypo5" "Mali U17" "8a2x5o8oz1vqy018og6bx3d62" "Substitute" NA NA "1" NA "1" "1" "1" NA NA NA NA NA NA NA "1" NA FALSE "43ktrl0o2kb1zoh4j2yd1xp4a" NA NA NA NA NA NA NA NA NA NA NA NA
"16" "3" "4" "7" "20" "1" "90" "2" "1" "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "eaf4b3le808xp7j4rejomxf55" "Goalkeeper" NA "2" NA NA NA NA NA NA NA NA NA NA NA NA NA NA TRUE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA "1" NA NA NA "1" NA
"47" "3" NA NA "55" "1" "90" "2" "3" "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "bnsgvji6evzrnl64sqqgffaax" "Defender" "1" NA NA "7" "3" NA "1" "1" NA NA NA "1" NA NA NA NA TRUE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
"48" "3" NA NA "50" "1" "90" "5" "6" "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "704fibvepqkbkei5lqyprpdrd" "Defender" "3" "1" NA NA "3" NA "1" "2" NA NA NA NA NA NA NA NA TRUE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA "1" NA NA NA
"51" "3" NA NA "54" "1" "90" "1" "5" "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "6ki6rv564ybctrajr2xtgyeax" "Defender" "1" "1" NA NA "1" NA "4" "1" NA NA NA NA NA NA NA NA TRUE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
"36" "3" NA NA "41" "1" "90" "4" "2" "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "32xosdt448n4raj1zfyrukkx5" "Defender" "1" "1" NA "5" "3" NA "4" "1" NA NA NA NA NA NA NA NA TRUE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
"66" "3" NA NA "74" "1" "90" "2" "4" "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "3qxspaw04nrn5t5sy3zebnox5" "Defensive Midfielder" "2" NA "4" NA "3" "1" "3" "2" "1" "1" NA "1" NA "2" NA NA TRUE "43ppw1lcu531n77ww6khdvyp6" "2" NA NA NA NA NA NA NA NA NA NA NA
"39" "3" NA NA "43" "1" "84" "1" "8" "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "cwmul29ft1p1tw8s749fk5jah" "Defensive Midfielder" NA "1" NA NA NA NA "2" NA NA NA "1" NA NA NA NA NA TRUE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
"42" "3" NA NA "49" "1" "90" "1" "11" "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "vz2i81khjdwu7yc3n46zrv1l" "Attacking Midfielder" NA NA NA NA NA NA "5" "2" NA NA NA NA NA "1" NA NA TRUE "43ppw1lcu531n77ww6khdvyp6" NA NA "1" NA NA NA NA NA NA NA NA NA
"41" "3" NA NA "46" "1" "90" NA "10" "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "ckhze88eoac6norauho2swdm1" "Attacking Midfielder" NA NA "6" "2" NA "2" "2" "1" "3" NA NA NA "1" NA NA NA TRUE "43ppw1lcu531n77ww6khdvyp6" "1" NA NA NA NA NA NA NA NA NA NA NA
"18" "3" NA NA "25" "1" "64" "1" "7" "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "1h5s7q9ezqulz6mvvc9981vc9" "Attacking Midfielder" "1" NA "2" NA "1" "1" NA NA "1" NA "1" "1" NA NA NA NA TRUE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
"5" "2" NA NA "12" "1" "55" NA "9" "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "c68yia4sqepkyhghai8zplu5l" "Striker" NA NA "2" NA NA NA NA NA "2" NA "1" NA NA NA NA NA TRUE "43ppw1lcu531n77ww6khdvyp6" NA "1" NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "71qus42ocy65onjks982qa9k9" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" TRUE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA "2" NA "26" "1" "0" "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "870a2o66xmp2rd6awenz9vofe" "Substitute" NA NA "2" NA NA "2" NA NA NA NA NA NA NA NA "1" NA TRUE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "19caep2ctbplgzx7qc2x2ea5l" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" TRUE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
"10" NA NA NA "12" NA "6" NA "0" "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "e9xuwz814l18s8ferkabwgpgp" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "1" NA TRUE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "56sfr4f94bgln34zphp11x5ux" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" TRUE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
"12" "1" NA NA "13" NA "35" NA "0" "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "eikdf6bvfyzmb0ahxtyokd5gp" "Substitute" NA NA "4" NA NA "2" NA NA NA NA NA NA NA NA "1" NA TRUE "43ppw1lcu531n77ww6khdvyp6" "2" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "a3r3h6fl0zacdd9f7z3p0kp9l" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" TRUE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "71xu4u1tpe5g869pg3zzkylpm" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" TRUE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "elwv9xl6qxezaatqy5sa60pux" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" TRUE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "bb74g2sept06xydqgfhnoh99y" "Turkey U17" "4715p2tt55o48rsuhbczt7lnu" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" TRUE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
"28" "1" "6" "14" "35" "1" "90" "1" "1" "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "dmsdm6a8oru52ttwz5algo4tm" "Goalkeeper" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
"9" "1" NA NA "18" "1" "90" "5" "3" "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "19c3shh6g3n79x9tttf6njrsa" "Defender" "1" "1" NA "10" "3" NA "1" "1" NA NA NA NA "1" NA NA NA FALSE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
"28" "1" NA NA "32" "1" "90" "4" "6" "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "e8x4kj3c921g6rvzgb9rwb6cp" "Defender" NA "1" "1" NA "1" NA NA NA NA NA NA NA NA NA NA NA FALSE "43ppw1lcu531n77ww6khdvyp6" "1" NA NA NA NA NA NA NA NA NA NA NA
"25" "1" NA NA "29" "1" "90" "12" "5" "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "57yjkzn1lfzca98onceuz990p" "Defender" NA NA NA NA NA NA "1" NA NA NA NA NA NA NA NA NA FALSE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
"19" "1" NA NA "29" "1" "90" "5" "2" "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "2b491f7bugd5q2m982s42lxwp" "Defender" "1" "1" NA "5" "1" NA "1" "5" NA NA NA "3" NA NA NA NA FALSE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
"10" NA NA NA "15" "1" "76" "1" "11" "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "8iz768m3efmk7czjby6ijljhl" "Midfielder" NA NA "2" NA NA "2" NA "4" NA NA "1" NA NA NA NA NA FALSE "43ppw1lcu531n77ww6khdvyp6" NA NA "1" NA NA NA NA NA NA "1" NA NA
"26" NA NA NA "32" "1" "88" NA "8" "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "5suetyyiovy0hxzs7x6e7gfe1" "Midfielder" NA NA NA NA NA NA "1" NA NA NA "1" NA NA NA NA NA FALSE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
"30" "1" NA NA "33" "1" "90" NA "4" "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "ed1u70r271kkb4xnfspt8x1bd" "Midfielder" NA NA "2" NA NA "1" NA "2" "1" "1" NA NA NA "5" NA NA FALSE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
"12" "1" NA NA "14" "1" "90" NA "7" "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "8sdkegf5z00k0th9hkecf9ejt" "Midfielder" "2" NA "2" NA "2" NA "2" "4" "1" "1" NA "2" NA NA NA NA FALSE "43ppw1lcu531n77ww6khdvyp6" "1" NA NA NA NA NA NA NA NA NA NA NA
"3" NA NA NA "6" "1" "45" NA "9" "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "a7ji5kz8ui82a4uvq3zptekx6" "Striker" NA NA "3" NA NA "1" "1" "1" "2" NA "1" NA NA NA NA NA FALSE "43ppw1lcu531n77ww6khdvyp6" NA "1" NA NA NA NA NA NA NA NA NA NA
"13" "1" NA NA "16" "1" "90" "1" "10" "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "cdpqid0odzlenke2aucwyj1m1" "Striker" NA NA "1" NA NA NA "4" "2" "1" "1" NA NA NA NA NA NA FALSE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
"4" "1" NA NA "5" NA "14" NA "0" "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "9kesljhbhluy29oky6rnub3l5" "Substitute" NA NA "1" NA NA NA NA "1" "1" NA NA "1" NA "1" "1" NA FALSE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "2mntgjyxokcijivvib5a7xgix" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" FALSE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
"2" "1" NA NA "2" NA "2" NA "0" "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "e7afxh4mtxsbexm4hy9qadlnt" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "1" NA FALSE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "2vs11gfhwr3fc5fchthrb5ujt" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" FALSE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "212u3ytqb37dayhf9cp40c161" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" FALSE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "af5u3zxb1xnewvjvk25g9qn6x" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" FALSE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "awbnuj73o6kqke2ov7uxm2xnt" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" FALSE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "ediktsx10muyrht5qb6z9g4q1" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" FALSE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
"8" "1" NA NA "14" NA "45" NA "0" "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "cl3z842ngppg6uu3tlusruep5" "Substitute" NA NA "1" NA NA NA NA "2" "1" NA NA NA NA NA "1" NA FALSE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "brnix0mqlp5gd37bsfii9q2yb" "Paraguay U17" "5wdh791uns4yy1oadth47g161" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" FALSE "43ppw1lcu531n77ww6khdvyp6" NA NA NA NA NA NA NA NA NA NA NA NA
"20" "3" "3" "7" "26" "1" "90" "1" "1" "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "cqpu0jhw59o95rjvy1k4xdvc9" "Goalkeeper" NA "2" NA NA NA NA NA NA NA NA NA NA NA NA NA NA TRUE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
"14" "3" NA NA "24" "1" "90" "3" "3" "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "9za3fwnri7qk1dutb4iwmh6g9" "Defender" "3" "1" NA "12" "3" NA NA "1" NA NA NA "1" NA NA NA NA TRUE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
"44" "3" NA NA "56" "1" "90" "9" "6" "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "7ush9a10cc79gudlog12crt9l" "Defender" NA "1" NA NA NA NA "1" "1" NA NA NA NA NA NA NA NA TRUE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
"45" "3" NA NA "50" "1" "90" "11" "5" "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "52rcg38mijjjusfwqxa2l7hex" "Defender" "2" NA NA "1" "2" NA NA "4" NA NA NA NA NA NA NA NA TRUE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
"23" "3" NA NA "34" "1" "90" "1" "2" "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "b0me6l44boibnwpbtasxoy02x" "Defender" "2" "1" NA "16" "3" NA "2" "1" NA NA NA "1" NA NA NA NA TRUE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
"29" "3" NA NA "46" "1" "90" "3" "4" "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "7uv8k6pqob0xqw7zchsfxk4ix" "Defensive Midfielder" "3" NA NA "1" "4" NA NA NA NA NA NA NA NA NA NA NA TRUE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
"23" "3" NA NA "35" "1" "88" NA "8" "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "474oxdp0js1hjuul5jnvoyhgp" "Defensive Midfielder" NA NA NA NA "1" NA NA "2" NA NA "1" NA NA "1" NA NA TRUE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
"5" "2" NA NA "9" "1" "69" NA "11" "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "bkhfbvpl7ahh68a53d2ykqmll" "Attacking Midfielder" "1" NA NA "1" "1" NA NA "1" NA NA "1" "1" NA "1" NA NA TRUE "cyh8un1mazcbldl88ajw6ykiy" NA NA "1" NA NA NA NA NA NA NA NA NA
"25" "2" NA NA "33" "1" "78" "1" "10" "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "ay31zbgg1642dx463wmt6l0q1" "Attacking Midfielder" NA NA "2" NA "1" "1" NA "1" "1" "1" "1" NA NA "1" NA NA TRUE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
"12" "3" NA NA "17" "1" "90" NA "7" "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "7c3asx73extld50awe557y3ft" "Attacking Midfielder" NA NA NA NA NA NA "3" NA NA NA NA NA NA NA NA NA TRUE "cyh8un1mazcbldl88ajw6ykiy" NA "1" NA NA NA NA NA NA NA NA NA NA
"14" "3" NA NA "23" "1" "90" "2" "9" "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "3yz0kut1bzvlb00jl6qx9awo9" "Striker" NA NA "2" "2" NA NA "1" "2" "1" NA NA "1" NA NA NA NA TRUE "cyh8un1mazcbldl88ajw6ykiy" "1" "1" NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "28o7vv0jud22hmg4h649yozqh" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" TRUE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "a3fzk8kkm85g7ln9iubp6104p" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" TRUE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "7x098qxoirgwlu38q1v969s6h" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" TRUE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
"5" "1" NA NA "11" NA "12" NA "0" "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "6dp8o244dh2d06tiaee72ooo9" "Substitute" NA NA "1" NA NA "1" NA "1" NA NA NA "1" NA "1" "1" NA TRUE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
"5" "1" NA NA "9" NA "21" NA "0" "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "9nhbcty6cep6a73ocgo175trd" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "1" NA TRUE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "e2z19y8is5m24brpa3gzn02qx" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" TRUE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "44xnvpf5u8clho0vizblwott5" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" TRUE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "dvsj1gm7kg1vs9xip21gbfe95" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" TRUE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "272xwghmibw1wnptcoz6xpex" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" TRUE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
"1" NA NA NA "1" NA "2" NA "0" "2017-10-12Z" "x1zdh3b7nwu0ql0uc5tgic9e" "United States U17" "e5xxqwz0sdlwkkmp8bgs1k6w9" "Substitute" NA NA "1" NA NA "1" "1" NA NA NA NA NA NA "1" "1" NA TRUE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
"19" "1" "1" "5" "39" "1" "90" "1" "1" "2017-10-12Z" "4o0dd5pbzm7z06k28i2bf8xfd" "Colombia U17" "ndvnhnjybjkout3dsgvyoicp" "Goalkeeper" NA NA NA NA NA NA NA "1" NA NA NA NA NA NA NA NA FALSE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
"31" "1" NA NA "44" "1" "90" "5" "4" "2017-10-12Z" "4o0dd5pbzm7z06k28i2bf8xfd" "Colombia U17" "78w7n925oa7ba0txmu6bcr015" "Defender" "1" NA NA NA "1" NA NA "1" NA NA NA NA NA NA NA NA FALSE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
"25" "1" NA NA "34" "1" "90" "9" "5" "2017-10-12Z" "4o0dd5pbzm7z06k28i2bf8xfd" "Colombia U17" "b6u1lql42bx4awa41i8penj3e" "Defender" NA "1" NA NA NA NA NA "1" NA NA NA NA NA NA NA NA FALSE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
"26" "1" NA NA "32" "1" "90" "4" "6" "2017-10-12Z" "4o0dd5pbzm7z06k28i2bf8xfd" "Colombia U17" "1hiwojizfp1iveglg7tcjyei1" "Defender" "6" "1" NA "11" "6" NA "1" NA NA NA NA NA NA NA NA NA FALSE "cyh8un1mazcbldl88ajw6ykiy" NA NA NA NA NA NA NA NA NA NA NA NA
"30" "1" NA NA "35" "1" "90" "1" "3" "2017-10-12Z" "4o0dd5pbzm7z06k28i2bf8xfd" "Colombia U17" "f3ef8v6crcayokxah0lgnklih" "Midfielder" NA "1" "3" "4" "2" NA NA "1" "2" "1" NA "1" NA NA NA NA FALSE "cyh8un1mazcbldl88ajw6ykiy" "1" NA NA NA NA NA NA NA NA NA NA NA
